6,6,,6,,,,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,,6,6,,6,,,6,6,6,6,6,6,6,,6,,6,6,6,6,6,6,,6,6,,,,6,6,6,6,,,6,,6,6,6,6,6,6,6,6,,6,6,,6,6,6,6,6,,6,6,6,6,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,6,6,6,6,6,,6,6,6,6,6,,6,,6,6,6,6,6,6,6,,,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,,,6,6,23
,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
3,3,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,26
5,5,5,5,,,,5,5,5,5,5,,5,5,5,5,5,5,,5,,5,5,5,,,5,5,5,5,,5,,5,5,5,5,,5,,5,5,,,5,5,5,5,,5,5,,5,5,5,,5,5,,,5,,,5,,5,,5,5,5,5,5,5,5,5,,5,,5,,5,,5,5,,5,5,,,5,5,,5,5,5,5,5,,5,5,,5,5,5,5,,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,5,5,,,5,5,5,5,,5,5,,,,5,,5,5,,5,,5,5,5,5,,5,5,5,5,,5,5,5,5,5,,5,,,,,5,27
1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,32
4,4,4,4,,,,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,,4,4,,4,4,,,4,4,4,4,4,4,,4,4,,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,,4,4,4,4,4,4,,4,4,,4,4,4,4,4,,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,,4,4,,4,4,4,,4,4,4,4,,4,4,4,4,4,4,4,4,,,4,40
5,5,5,5,,,5,5,,5,5,,5,5,5,5,5,5,5,5,5,,5,5,5,,,,5,,5,5,,5,5,,5,5,5,5,5,5,5,,,5,5,5,,5,5,,5,5,5,5,,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,,5,,5,5,5,5,,5,,,,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,,5,,5,5,5,,,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,,5,,,5,,5,5,5,,5,,,,,,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,,5,5,,,5,,5,5,,5,5,42
4,4,4,4,,,,4,,4,4,4,4,,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,,4,,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,4,4,4,4,,,4,4,4,4,4,,4,4,4,,4,4,,4,4,,,4,4,4,4,4,4,4,4,4,,4,4,4,,4,4,4,4,,4,,,,4,,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,,4,,4,,4,4,4,4,4,4,4,,4,4,4,4,4,4,,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,48
3,3,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,,3,3,,,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,49
,5,,5,,,,5,,5,5,5,,5,5,5,5,,5,5,,,,5,5,,5,,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,5,5,5,,5,5,5,5,5,5,,5,,5,5,5,5,,5,5,5,5,5,5,5,5,,5,,5,5,5,5,5,5,,5,,,,5,5,5,5,5,5,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,,5,,5,5,5,5,5,5,5,5,,5,5,5,5,,,5,5,5,5,5,,,5,5,5,,5,,,5,5,,,5,,5,5,,5,5,5,,,5,5,5,5,5,,,,5,5,5,5,5,,,,51
2,,,2,2,2,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,,,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,,2,2,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,,,2,2,2,2,2,,2,2,2,2,2,2,2,,2,2,2,2,2,,,2,52
2,,2,2,2,,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,2,2,2,2,2,,2,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,2,,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,2,,,2,2,2,2,,2,2,2,2,2,2,2,,2,2,2,2,2,,2,2,57
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
6,6,,6,,,6,6,6,6,6,6,,6,6,6,6,6,,6,6,6,6,6,6,,6,6,6,6,6,,6,,6,6,,6,6,6,6,6,6,6,,6,6,6,6,6,6,,,6,6,6,6,,6,6,6,6,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,,6,,,,,6,,,,,6,6,,6,6,6,6,6,,6,,6,,6,6,6,,6,6,6,6,6,,6,6,6,,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,,6,6,,6,6,,6,6,,6,6,6,,6,,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,,6,6,6,,,6,6,77
3,3,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,,3,3,78
4,4,4,4,,,,4,,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,,4,4,4,,4,4,,4,4,,,4,,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,,4,,4,4,4,,4,4,,4,,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,,4,,4,,4,4,4,,4,4,4,,4,4,4,,4,4,4,4,,4,4,4,4,4,4,,4,,4,4,84
,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,9,,,,,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,88
6,6,6,6,,,6,6,6,6,6,,,6,6,6,6,,,6,6,6,6,6,6,,,,6,6,6,,6,6,6,6,6,6,,6,6,6,,6,6,6,6,6,6,,6,6,6,,,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,,6,6,,6,6,,,,6,6,6,6,,6,6,6,6,6,,6,,6,6,6,6,6,,6,,,,6,6,6,6,,,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,,6,,,6,6,6,6,6,6,6,,6,6,,,,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,,6,6,93
9,,,9,,,,,,,,,,,,,,,,,,,,9,9,,,,9,,,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,,,,9,,,,,,9,,9,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,95
,6,6,6,,,,6,,,,,,,,,,6,,,,,,,6,,6,,6,,,6,,,6,,,6,,,,6,,,,,,,6,,,6,,,6,6,6,,,,,,,,,,,6,,,,,6,,6,,,6,,6,,,,6,,,6,,,,,,6,,,6,6,,,,6,,6,6,6,6,,,6,,,,6,6,,,,,,6,,6,,6,,6,,6,,,6,6,,,,6,,,,6,,,,,,,,6,,6,,,,,6,,,,,,,,6,,6,,,6,,6,6,6,,,,,6,,,,,,,,103
2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,,,2,,2,2,2,2,2,2,2,2,2,,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,,2,2,2,2,2,2,2,,2,,2,2,,,2,2,,2,2,,2,2,,2,,2,2,,2,,2,2,2,2,2,2,2,2,2,,2,,,,2,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,,,,2,2,,2,2,,2,2,2,2,2,,2,,,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,,,2,2,112
5,5,,5,,,5,5,,5,5,,5,,5,5,,,5,,,,5,5,5,,,,5,5,,,,,5,,,5,5,,5,5,5,,,,5,,5,,5,,5,5,5,5,5,5,5,5,5,5,,5,,,5,,5,5,5,5,5,5,5,5,,5,,5,5,5,5,5,,,5,,,,,5,,5,5,5,5,,,,5,5,5,,5,5,5,5,5,5,,5,5,5,,5,5,,5,5,5,5,,5,,,,5,5,5,5,5,5,,5,5,5,5,,5,,5,5,,,,5,5,5,,5,,5,,,,,5,5,5,5,5,,5,5,5,,5,,5,5,5,,,,5,5,,5,,5,,,,114
6,6,6,6,,,,6,,6,6,6,6,6,6,,,6,6,6,,,6,6,6,,6,6,6,,6,,6,6,6,6,6,6,,6,6,6,,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,,6,6,6,,6,6,6,6,6,6,,6,6,,6,6,6,6,6,6,,6,,,,,6,6,6,6,6,6,6,,,6,6,6,6,6,6,,,,6,6,6,,6,6,6,6,,6,6,6,,,6,,6,,6,6,,6,6,6,6,6,6,,6,,6,6,6,6,6,,6,6,6,6,6,6,6,,,6,6,6,6,6,6,,6,,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,,,6,120
2,,2,2,2,2,,2,2,2,2,2,,2,2,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,,2,2,,2,2,2,,,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,,2,2,2,2,2,2,2,2,,2,2,2,2,,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,122
5,5,,5,,,,5,,5,5,,,5,,5,,5,,,5,5,5,5,5,,5,,5,5,,5,,,5,5,5,5,,5,5,5,5,,5,5,5,5,5,,5,5,5,5,5,5,,5,5,5,5,5,,5,,5,5,5,5,5,5,5,,5,5,5,,5,,5,,,5,5,5,,5,5,,,,5,5,5,,,5,,,5,5,5,5,5,5,5,,5,,5,5,5,5,5,5,,5,5,5,,5,5,,5,5,,,5,5,5,5,5,5,,5,5,5,5,,,5,5,5,5,5,,5,,,,5,,5,,5,5,5,5,5,,5,5,5,5,5,,5,5,5,5,5,5,,,,5,,5,,,5,,5,,124
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133
6,6,6,6,,,6,6,,6,6,6,6,,6,6,,6,6,6,6,6,,6,6,,6,,6,,6,6,6,6,6,6,6,6,,6,6,,6,6,,6,6,6,6,6,6,,6,6,,6,6,6,6,,6,6,,6,,,6,6,,6,6,6,6,6,6,,,6,,6,6,,6,6,6,,6,,,,,6,,,6,6,,6,,6,6,,6,6,,6,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,,,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,,6,6,6,6,,,6,,6,6,,,6,,6,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,,6,,142
3,3,3,3,,,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,,3,3,,3,3,,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,3,,3,3,,3,3,3,3,3,3,3,3,3,3,3,,3,,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,145
5,5,,5,,,5,5,5,5,,,,5,,5,,,,5,5,,,5,5,,5,5,5,5,,5,,,5,,5,5,,5,,,5,5,5,,5,5,,,5,5,,5,,5,,5,5,,5,5,,5,,5,5,5,,5,5,,5,5,5,5,,5,,5,,,5,5,5,,5,,,,,5,,5,5,5,,,,,5,,5,5,5,5,,5,5,5,5,5,,5,5,5,,,5,5,5,5,,5,5,,,5,5,5,5,5,5,,,5,,5,,5,,,5,5,5,,5,5,,,5,,5,,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,5,5,,5,,148
1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,155
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,156
6,6,6,6,,,,6,6,6,,,,6,,,,6,6,,,,,6,6,,6,,6,,6,6,,,6,,6,6,6,,,6,,,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,,,6,,,,,,,6,,6,6,6,6,6,6,,6,,6,,6,,,6,,,,,,,6,6,6,6,,,,6,,6,6,,6,,6,,6,6,,6,6,,6,,6,6,,,,,6,,6,,6,6,6,6,6,,,,6,6,6,,6,,6,6,,6,,6,6,6,,,6,,,6,,6,6,,,6,,,,6,,,,,6,6,6,6,6,,,6,6,,6,,,6,,164
,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,174
7,,7,7,,,7,7,7,7,,7,7,7,,7,7,7,7,7,,,7,7,7,,7,7,7,7,,7,7,7,7,7,7,7,,7,7,7,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,,7,7,7,,7,7,,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,,7,7,,7,7,7,,7,7,211
