,1333681237,1333495770,,,1333746180,,1333699156,,,1333945363,,1333951760,1333574510,1332989753,1332895350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
,,1329093409,,1328385861,1347643667,1329075934,1328832599,1328499119,1346950638,,,1345962214,1347834449,1346084912,1326847418,1347855729,1343443882,1347587266,1342510085,,,,1345579787,,1346039531,1345611830,,,,,1345757180,1345745416,1347749902,,1345680375,,1347843987,1346073616,1346082141,1346252858,1347651562,1346020479,1346510060,1346900461,1346160053,,1347843544,,1346628073,1346125917,1347085010,1346112586,1346650939,1346191612,,1346040780,,1345947228,,1346284102,1345674926,1347547017,,1347848371,1345601546,1347423080,1345764937,1347412683,,1346793246,1345691383,,,,,,,,1347750538,1346281774,1346944656,,1345936421,,1346166724,1345705787,1345939310,1346390141,1345937104,1346020035,1345731253,1345743192,1346287706,1347051227,1347914364,1345843414,1346522423,1345922270,1346779609,1346219963,,,1347133731,,1345939720,,1346180345,1347555544,1346037908,,1346046834,,1346024911,1345740284,1345919283,,1345840421,1347822609,1347070615,,1346291578,,,,1345820518,,,1346425518,1347146489,1346361885,1346713475,1347552814,,,1345733793,,1346001451,,1346028812,1347401084,1347814732,,,1347737152,,,,,1346204466,1346018294,1346796952,1347565015,,1345958521,,,1347300062,1346006939,,,1347227079,1346141481,1346705701,1347302527,1347838560,1347935009,1346178663,1347303814,1347926415,1345586516,,1346183267,1345735461,1346293235,1345935222,,1347229807,1347830405,1346041031,1347939852,1345770958,1346388424,1346789495,1345769306,,1346114660,1346606653,1347248734,,,,1346016440,1347742179,1345761550,,,,,1346040288,1347850174,1346528623,1346348807,1345738232,,1345914664,,1346110503,1346012119,,1345758041,,1346014496,1346639085,1345656513,1346003061,1346088809,1346955906,,1347674349,1346680593,,,1346018004,1346098235,1347822080,1346174030,1345598079,,1345925082,1347783648,,1348020563,,1347475973,,1347224583,1346968488,1346378494,1346703867,,,,,1346008501,,1347137903,,,,1346110676,1347243452,1346529469,,1347871784,,,1347840347,1346179422,,32
,,1330935829,,,1330925244,1330579808,,,,1330936002,,1330929516,1330891118,1330915247,1330934338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
,1333683472,1333437679,,,1333746170,1333315102,1333699128,,,,,1331538073,,1332903397,1332893971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
,,1330936616,,,1330924612,1330580880,1330675535,,,1330933537,,1330929895,1330890358,1330912233,1330937093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
,,1330321518,,,1330637373,1330286613,1330293708,,1330298366,1330921171,,1330329918,1330296912,1347464489,1330289197,,,1347893102,,,,,,,,,,,,,,1347899033,1347758818,,,,,,,,1347843710,,,,,,,,,,,,,1347826156,,1347861345,,,,,,,,1347887474,,,,,,,,,,,,,,,,,,,,,,,1347497833,,,,,,,,,,,,1348002806,,,,,,,,1348008223,,,,,,,,,,1347849827,,,,,,,,,,,,,,,,,,,,,,1347662650,,,,,,,,,,1346775011,1347759133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348010306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347770773,49
,1321848807,1333490883,,,1333746198,1333314768,1333698309,,,1333947705,,1331539160,1333557481,1332989346,1332894396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
,1317050049,1329119732,,1328391813,1347913345,1329077654,1328897786,1328514542,,,,1329110856,1329002372,1346360613,1329089914,1347858561,1343591252,1347892749,,,,,1347168023,1346638186,,1347764310,,1347036086,,,,1346275630,,,,,1347844407,,,,1347838744,,,,1347754463,,1347846761,1347854221,,,1347767607,,1347824415,1347765362,,1346367551,,1347838970,,1347419750,1346818234,,,1347889523,,,,,,1346793941,,,,,,,,,,,1347846611,,,,1347924055,1347846589,1346557449,,,1346293012,,,,,,1347518718,,,1347254508,1347638191,,,,,1347421652,,1346873847,,,,,1347756031,1346440338,,,,1347161639,,,,1346819181,,,,,,,,1347735133,,1347991600,,,,,,,,1347220586,,,,,1347823344,,,,,1346774799,1346282411,,,,1347143072,,,,1346976404,,,,1346295023,,1347895667,,,,1347677658,1347931715,,,,1346720397,,1346976972,,,,1346869823,,1346356717,1346868267,,,,1347846858,1347216522,,,,,,1347746708,,,,,,,1347851972,,,1347825044,,1347129917,,,,,1346685307,,1347171486,,1346996577,,,,,1347749488,,,,,,,,1347565229,,1347045481,1347842400,,,,1347554701,,,1347844190,,1347143023,,,,,,,,,,,,,1347764341,,,,,,1346386294,1347755101,52
,,1329119784,,1328480474,1347912335,1329077900,1328897671,1328517263,1328421844,,,1329111670,1329004304,1346784084,1329089482,1347859976,1343593437,1347588482,,,,,1347888299,1346642017,,1347765592,,,,,,1346275366,1346293353,,,,,,,,1347841981,,,,1346775714,,,1347853225,,,1347761495,1347821254,1347823844,1347768376,,1346721045,,1347838894,,1347166392,1346819773,,,1347887383,,,,,,,,,,,,,,,,,1347853302,,1346717921,,1347924096,1347846347,1346557145,,,,,,,,,1346968809,,,1346870365,1347637832,,,,,,,1346874902,,,,,,1346438889,,,,1347166768,,,,1346818693,,,,,,,,1347148600,,1347990928,,,,,,,,1347221499,,,,,1347846473,,,,,1346773640,1346281959,,,,1347143858,,,,,,,,1346295059,,1347314672,,,,1347675260,,,,,1347889622,,1346342800,,,1347834111,1346869884,,1347052487,,,1347823594,,1347844902,1347215310,,,,,,1347745015,,,,,,,1347850432,,,1347825781,,1347049344,,,,,1346685253,1347818242,1347166306,,1346955996,1347231012,,,,1347826209,,,,,,,,1347567775,,1347044869,1347835196,,,,1347554571,,,1347844522,,1347243814,,,,,1346708550,,,,,,,,1347763424,,,,,,1346384530,,57
,1333683675,1333509654,,,1333810522,1333685452,1335479304,,,1333948699,,,1333695153,,1333340112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
,,1330320672,,,1330637884,1330287157,1330294380,1330275945,1330300397,1330926949,,1330331524,1330295559,1347466654,1330289592,,,1347893449,,,,,,1347754346,,,,,,,,1347898899,1347754905,,,,,,,,,,,,,,,,,,,,,,,1347588673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348002782,,,,,,,,,,,,,,,,,,1347849614,,,,,,,,,,,,,,,,,,,,,,1347662680,,,,,,,,,,1346775006,1347810750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348010330,,,,,,,,,,,,,,,,,1347848966,,,,,,,,,,,,,,,1347677834,,,,,,,,,,,,,,,,,,,,1347599203,,,,,,,,,,,,,,,,,,,,1347771688,78
,,1330936115,,,1330924509,1330579569,1330676242,,,1330935813,,1330928688,1330890845,1330911262,1330935775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
,1333685964,1333577645,,,1333810603,1333686231,1331920473,,,1333949548,,1333953599,1333575533,,1333345215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
,,,,,,,,,,,,,,,,,1343686160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
,1317050066,1329094274,,1328396020,1347912910,1329076746,,1328516682,,,,1329108564,,1346784527,1329088171,1347860476,1343595612,,,,,,1347168219,1346642834,,1347771428,,1347039010,,,,1346438256,1346291750,,,,1347844905,,,,1347842548,,,,1347149421,,,,,,1347763340,,1347824531,1347768972,,1346367914,,1347839556,,1347419493,1346821275,,,1347888164,1347430408,,,,,,,,,,,,,,,,1347844924,,1346715713,,1347922861,1347846489,1346551968,,,,,,,,,,,,1347388815,,,,,,,,1347043613,,,,,1347755792,1346447635,,,,1347166504,1347824858,,,1346818856,,,,,,,,1347726213,,1347991924,1347837717,,,,,,,1347223754,,,,,1347738736,,,,,1347174487,1346280460,1347583679,,,,,,,,,,,1346376337,,1347314940,,,,,,,,,1347889687,,1347300108,,,1347835545,1346869967,,1347754965,1347852006,,1347824680,,1347839664,1347218005,,,,,,1347750422,,,,,,,1347850676,,,1347824869,,1347128847,,,,,,1347822115,1347169318,,,,,,,1347824404,,,,,,,,1347567036,,1347136346,,,,,,,,,,1347138628,,,,,,,,,,,,,1347765832,,,,,,1347924499,1347751069,112
,1333681426,1333417462,,,1333746307,1333315222,1333699152,,,1333947668,,1331538012,,1332987786,1332892092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
,1333684975,1333538653,,,1333810979,1333685726,1333700257,,,1333951543,,1333952387,1333690027,,1332898677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,1316148146,1329119699,,1328395291,1347912072,1328534470,1328837413,1328509371,1328474552,,,1329114202,1329001703,1346784207,,1347858545,1343594392,1347893001,,,,,1347167479,1346643429,,,,1347035102,,,,1346275716,,,,,,,1346301445,,1347839003,,,1346901025,1346776084,,,,,,1347766855,1347821430,1347827196,1347768538,,1346367155,,1347839131,,1347166585,1346820859,,,,,,,,,,,,,,,,,,,,1347853492,,1346715568,,,1347842495,1346553160,,,,,1346789840,,,,1346969761,,,1346781412,1347636085,,,,,1346790597,,1347045592,1347556489,,,,1347756013,1346440995,,,,1347142894,1347825343,,,,,,,,,,,,,1347993803,1347832385,,,,,,,1347220517,,,,,1347824052,,,,,1347174630,1346282694,1347583536,1347569072,,1347139409,,,,,,,,1346295313,,1347317904,,,,1347676579,,,,,1347889207,,1346975819,,,1347834370,1346868250,,1347051744,1346889614,,,,,1347215274,,,,,,1347750119,,,,,,,1347851665,,1347846324,1347822378,,1347129205,,,,,1346685267,1347822386,1347166839,,1346996026,1347233181,,,,1347677450,,,,,,,,1347566081,,1347044555,1347245799,,,,1347475892,,,1347858080,,1346772583,,,,,1346697188,,,,,,,,1347762964,,,,,,1346386166,1347751050,122
,,1333427567,,,1333745250,1333315806,1333697597,,,1333947969,,1331539692,1333574357,1332903744,1332891758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
,1321851573,1333685549,,,1333811503,1333686811,1333700624,,,1333949906,,1333953653,,,1333339875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142
,,1330320570,,,1330794383,1330286249,1330294428,,1330300355,1330923296,,1330330550,1330297703,1347465419,1330292755,,1343593514,,,,,,,,,,,,,,,1347898719,,,,,,,,,,,,,,,,,,,,,,,,1347566613,,,,1347505484,,,,,,,,,,,,,,,,,,,,,,,,,,,1347135987,,,,,,,,,,,,1347575684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347662660,,,,,,,,,,,1347812045,,,,,,,,,,,,,,,,,,,,,,,,,1347650843,,,,,,,,,,,1347887088,1348010298,,,,,,,,,,,,,,,,,,1347740187,,,,,,,,,,,,,,1347739030,,,,,,,,,,,,,,,,,,,,1347599195,,,,,,,,,,,,,,,,,,,,1347773493,145
,1333683216,1333427049,,,1333746676,1333314465,1333697782,,,1333948073,,1331537536,1333558137,1332989462,1332894765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148
,1314298473,1346291000,,1328383274,1347643583,1329075023,1328819483,1328499149,1346950862,,,1345960447,1347855481,1346086080,1347850738,1347858236,1343589199,1347586577,1342509633,1346255588,,,,1346635805,1346037335,1345609133,,1345745233,,,,1345747044,1347749724,,1346772762,1347138971,1347843262,1346073615,1346299538,1346252658,1346199533,1346009247,1346642375,1346900693,1345637735,,1345581729,,1346647034,1346125773,1347088135,1345739002,1346650555,1346164602,,1346196963,,1345945803,,1346338256,1345672780,1347545136,,,1345600852,1347423028,1345768250,1345742311,,1346791311,1345689789,,,1346289590,,,,1346018496,1347747952,1346126986,1345863715,,1345937130,,1346166805,1345705447,1345940658,1346653371,1345936518,1346017413,1345731630,1345750819,1346345876,,1346029130,1346966564,1346523230,1345922285,1346780570,1346308270,1345601011,,1346865299,,1346719750,1347836604,1346268974,1346078154,1346038242,1346247123,,1346027226,1346020426,1345740325,1345919470,,1347839583,1347821186,1346001118,,1346292401,1346715670,,,1346034698,,,1346176158,1347745603,1346362313,1346712927,1347552558,,,1347856945,,1346000381,,1346029197,1347401537,1347815774,,,1345782253,,,,1345653750,1347174281,1346020823,,1346038917,,1345687257,,,1347328476,1346002029,,,1345847456,1346141984,1346645068,1346427769,1347834798,1347936304,1346178083,1345648327,1347658386,1345586441,,1346182622,,1346293616,,,1347233181,,1346041635,1347940926,1345769954,1346534029,1346789769,1345771119,,1345732294,1346606290,1347249277,,,,1346016515,1347741904,1345756666,,,,,1346039345,1346033406,1346534926,1345662732,1345727475,,1345916770,,1345993027,1346013026,,1345756760,1347731506,1346013885,1346641185,1346306154,1345746510,,1346950302,,1347671920,1346680498,,,1346018674,1346099247,1347840965,,1345598374,,1345585913,1345840817,,1348021181,,1345647385,,1347541782,1346129606,1345583595,1346770649,,,,,1346006934,,1346763832,,,,1346109619,1347241202,1345866842,,1347871140,,,,1346186623,1347747711,155
